depart_sec,origin_edge,dest_edge,speed
2219,np2_nt2,nt5_np6,11.0
2219,np15_nt21,nt6_np19,11.0
2220,np12_nt24,nt25_np11,11.0
2220,np12_nt24,nt11_np18,11.0
2220,np19_nt6,nt11_np18,11.0
2221,np14_nt22,nt20_np9,11.0
2222,np17_nt16,nt1_np20,11.0
2222,np6_nt5,nt21_np16,11.0
2222,np12_nt24,nt11_np18,11.0
2223,np20_nt1,nt21_np15,11.0
2223,np8_nt15,nt25_np10,11.0
2223,np12_nt24,nt5_np6,11.0
2224,np17_nt16,nt5_np5,11.0
2225,np10_nt25,nt5_np6,11.0
2225,np11_nt25,nt22_np14,11.0
2225,np20_nt1,nt1_np1,11.0
2225,np10_nt25,nt22_np14,11.0
2226,np8_nt15,nt6_np19,11.0
2227,np13_nt23,nt25_np10,11.0
2227,np20_nt1,nt5_np6,11.0
2228,np6_nt5,nt20_np9,11.0
2228,np5_nt5,nt6_np19,11.0
2228,np3_nt3,nt5_np6,11.0
2228,np7_nt10,nt1_np1,11.0
2228,np16_nt21,nt1_np20,11.0
2228,np2_nt2,nt22_np14,11.0
2228,np5_nt5,nt25_np11,11.0
2231,np19_nt6,nt22_np14,11.0
2231,np3_nt3,nt6_np19,11.0
2231,np5_nt5,nt15_np8,11.0
2232,np7_nt10,nt21_np15,11.0
2232,np17_nt16,nt5_np6,11.0
2233,np14_nt22,nt1_np1,11.0
2234,np10_nt25,nt21_np15,11.0
2234,np19_nt6,nt22_np14,11.0
2235,np5_nt5,nt6_np19,11.0
2235,np7_nt10,nt21_np16,11.0
2236,np14_nt22,nt3_np3,11.0
2238,np11_nt25,nt5_np6,11.0
2238,np5_nt5,nt25_np11,11.0
2240,np1_nt1,nt1_np20,11.0
2241,np3_nt3,nt10_np7,11.0
2241,np18_nt11,nt1_np20,11.0
2244,np1_nt1,nt1_np20,11.0
2244,np16_nt21,nt5_np6,11.0
2244,np5_nt5,nt3_np3,11.0
2245,np20_nt1,nt16_np17,11.0
2246,np20_nt1,nt2_np2,11.0
2246,np9_nt20,nt3_np3,11.0
2247,np3_nt3,nt10_np7,11.0
2247,np5_nt5,nt6_np19,11.0
2247,np11_nt25,nt11_np18,11.0
2247,np17_nt16,nt3_np3,11.0
2247,np18_nt11,nt5_np6,11.0
2247,np6_nt5,nt23_np13,11.0
2248,np20_nt1,nt1_np1,11.0
2248,np2_nt2,nt10_np7,11.0
2248,np9_nt20,nt21_np15,11.0
2248,np3_nt3,nt5_np5,11.0
2249,np14_nt22,nt25_np11,11.0
2250,np8_nt15,nt25_np10,11.0
2250,np2_nt2,nt4_np4,11.0
2250,np12_nt24,nt6_np19,11.0
2251,np19_nt6,nt23_np13,11.0
2251,np20_nt1,nt20_np9,11.0
2252,np17_nt16,nt2_np2,11.0
2253,np10_nt25,nt2_np2,11.0
2254,np19_nt6,nt24_np12,11.0
2254,np3_nt3,nt5_np6,11.0
2254,np11_nt25,nt21_np15,11.0
2255,np12_nt24,nt4_np4,11.0
2255,np17_nt16,nt5_np5,11.0
2255,np18_nt11,nt21_np16,11.0
2256,np8_nt15,nt20_np9,11.0
2256,np12_nt24,nt1_np20,11.0
2256,np7_nt10,nt25_np11,11.0
2259,np15_nt21,nt22_np14,11.0
2260,np9_nt20,nt5_np6,11.0
2261,np16_nt21,nt25_np10,11.0
2261,np17_nt16,nt1_np1,11.0
2261,np16_nt21,nt5_np5,11.0
2262,np18_nt11,nt20_np9,11.0
2262,np16_nt21,nt1_np20,11.0
2263,np5_nt5,nt21_np15,11.0
2263,np10_nt25,nt11_np18,11.0
2263,np4_nt4,nt22_np14,11.0
2264,np1_nt1,nt16_np17,11.0
2264,np13_nt23,nt1_np1,11.0
2266,np7_nt10,nt3_np3,11.0
2267,np16_nt21,nt21_np15,11.0
2267,np17_nt16,nt10_np7,11.0
2267,np12_nt24,nt5_np6,11.0
2268,np7_nt10,nt22_np14,11.0
2269,np20_nt1,nt22_np14,11.0
2270,np1_nt1,nt24_np12,11.0
2270,np15_nt21,nt22_np14,11.0
2271,np15_nt21,nt1_np1,11.0
2272,np15_nt21,nt16_np17,11.0
2272,np12_nt24,nt5_np5,11.0
2273,np10_nt25,nt20_np9,11.0
2273,np9_nt20,nt5_np5,11.0
2273,np20_nt1,nt20_np9,11.0
2274,np9_nt20,nt25_np11,11.0
2275,np10_nt25,nt4_np4,11.0
2275,np6_nt5,nt22_np14,11.0
2275,np9_nt20,nt4_np4,11.0
2277,np6_nt5,nt15_np8,11.0
2278,np2_nt2,nt4_np4,11.0
2278,np12_nt24,nt15_np8,11.0
2278,np12_nt24,nt1_np1,11.0
2278,np3_nt3,nt20_np9,11.0
2279,np8_nt15,nt1_np20,11.0
2279,np19_nt6,nt5_np6,11.0
2280,np6_nt5,nt25_np11,11.0
2280,np13_nt23,nt21_np16,11.0
2280,np1_nt1,nt24_np12,11.0
2281,np11_nt25,nt1_np20,11.0
2281,np8_nt15,nt25_np11,11.0
2282,np2_nt2,nt21_np16,11.0
2282,np17_nt16,nt15_np8,11.0
2283,np16_nt21,nt23_np13,11.0
2283,np2_nt2,nt21_np15,11.0
2283,np17_nt16,nt15_np8,11.0
2283,np18_nt11,nt21_np16,11.0
2283,np7_nt10,nt21_np16,11.0
2284,np16_nt21,nt2_np2,11.0
2284,np6_nt5,nt20_np9,11.0
2285,np20_nt1,nt23_np13,11.0
2285,np18_nt11,nt15_np8,11.0
2286,np3_nt3,nt6_np19,11.0
2287,np20_nt1,nt15_np8,11.0
2288,np1_nt1,nt4_np4,11.0
2288,np7_nt10,nt23_np13,11.0
2288,np14_nt22,nt6_np19,11.0
2288,np18_nt11,nt15_np8,11.0
2289,np20_nt1,nt25_np10,11.0
2289,np2_nt2,nt6_np19,11.0
2290,np2_nt2,nt6_np19,11.0
2290,np5_nt5,nt2_np2,11.0
2290,np7_nt10,nt3_np3,11.0
2290,np16_nt21,nt23_np13,11.0
2290,np16_nt21,nt5_np6,11.0
2291,np14_nt22,nt25_np10,11.0
2292,np17_nt16,nt24_np12,11.0
2292,np8_nt15,nt5_np5,11.0
2293,np19_nt6,nt25_np10,11.0
2293,np13_nt23,nt24_np12,11.0
2295,np14_nt22,nt20_np9,11.0
2296,np19_nt6,nt5_np5,11.0
2296,np5_nt5,nt2_np2,11.0
2297,np14_nt22,nt11_np18,11.0
2297,np12_nt24,nt25_np10,11.0
2297,np6_nt5,nt23_np13,11.0
2298,np17_nt16,nt15_np8,11.0
2298,np7_nt10,nt5_np5,11.0
2299,np11_nt25,nt5_np5,11.0
2300,np17_nt16,nt1_np20,11.0
2301,np8_nt15,nt5_np6,11.0
2302,np19_nt6,nt21_np16,11.0
2303,np9_nt20,nt16_np17,11.0
2304,np12_nt24,nt10_np7,11.0
2304,np1_nt1,nt16_np17,11.0
2306,np10_nt25,nt6_np19,11.0
2306,np19_nt6,nt16_np17,11.0
2306,np13_nt23,nt20_np9,11.0
2306,np7_nt10,nt25_np11,11.0
2306,np12_nt24,nt23_np13,11.0
2306,np11_nt25,nt23_np13,11.0
2308,np7_nt10,nt25_np10,11.0
2309,np20_nt1,nt5_np6,11.0
2309,np5_nt5,nt22_np14,11.0
2310,np13_nt23,nt24_np12,11.0
2310,np17_nt16,nt4_np4,11.0
2312,np5_nt5,nt5_np6,11.0
2313,np4_nt4,nt20_np9,11.0
2313,np11_nt25,nt22_np14,11.0
2313,np8_nt15,nt10_np7,11.0
2315,np13_nt23,nt10_np7,11.0
2317,np18_nt11,nt4_np4,11.0
2317,np12_nt24,nt25_np11,11.0
2318,np19_nt6,nt5_np5,11.0
2319,np1_nt1,nt16_np17,11.0
2319,np1_nt1,nt22_np14,11.0
2320,np3_nt3,nt5_np6,11.0
2321,np14_nt22,nt25_np10,11.0
2322,np15_nt21,nt6_np19,11.0
2322,np4_nt4,nt1_np20,11.0
2323,np1_nt1,nt3_np3,11.0
2324,np11_nt25,nt1_np1,11.0
2324,np4_nt4,nt20_np9,11.0
2324,np20_nt1,nt15_np8,11.0
2325,np20_nt1,nt21_np15,11.0
2325,np1_nt1,nt4_np4,11.0
2326,np4_nt4,nt23_np13,11.0
2326,np3_nt3,nt4_np4,11.0
2327,np19_nt6,nt24_np12,11.0
2328,np14_nt22,nt1_np20,11.0
2328,np3_nt3,nt15_np8,11.0
2328,np7_nt10,nt3_np3,11.0
2329,np12_nt24,nt25_np11,11.0
2329,np5_nt5,nt1_np1,11.0
2330,np5_nt5,nt16_np17,11.0
2330,np1_nt1,nt1_np20,11.0
2330,np7_nt10,nt6_np19,11.0
2332,np8_nt15,nt2_np2,11.0
2332,np9_nt20,nt23_np13,11.0
2332,np17_nt16,nt1_np1,11.0
2333,np5_nt5,nt4_np4,11.0
2333,np5_nt5,nt2_np2,11.0
2333,np17_nt16,nt2_np2,11.0
2335,np8_nt15,nt11_np18,11.0
2335,np2_nt2,nt21_np15,11.0
2335,np2_nt2,nt5_np5,11.0
2338,np20_nt1,nt3_np3,11.0
2339,np15_nt21,nt24_np12,11.0
2339,np2_nt2,nt10_np7,11.0
2339,np16_nt21,nt4_np4,11.0
2340,np8_nt15,nt1_np1,11.0
2340,np5_nt5,nt24_np12,11.0
2340,np11_nt25,nt5_np5,11.0
2340,np3_nt3,nt24_np12,11.0
2341,np5_nt5,nt25_np11,11.0
2341,np17_nt16,nt1_np1,11.0
2341,np6_nt5,nt5_np5,11.0
2341,np7_nt10,nt6_np19,11.0
2342,np19_nt6,nt3_np3,11.0
2342,np3_nt3,nt6_np19,11.0
2345,np11_nt25,nt16_np17,11.0
2345,np20_nt1,nt23_np13,11.0
2346,np20_nt1,nt3_np3,11.0
2346,np6_nt5,nt21_np16,11.0
2348,np14_nt22,nt1_np1,11.0
2349,np9_nt20,nt23_np13,11.0
2349,np20_nt1,nt10_np7,11.0
2349,np10_nt25,nt10_np7,11.0
2349,np19_nt6,nt2_np2,11.0
2350,np7_nt10,nt2_np2,11.0
2350,np17_nt16,nt25_np10,11.0
2350,np6_nt5,nt20_np9,11.0
2351,np5_nt5,nt4_np4,11.0
2351,np12_nt24,nt6_np19,11.0
2351,np11_nt25,nt2_np2,11.0
2351,np17_nt16,nt4_np4,11.0
2352,np8_nt15,nt1_np20,11.0
2352,np8_nt15,nt23_np13,11.0
2352,np11_nt25,nt11_np18,11.0
2353,np9_nt20,nt10_np7,11.0
2353,np2_nt2,nt16_np17,11.0
2354,np13_nt23,nt15_np8,11.0
2354,np15_nt21,nt1_np20,11.0
2354,np6_nt5,nt21_np15,11.0
2354,np8_nt15,nt6_np19,11.0
2355,np1_nt1,nt16_np17,11.0
2355,np15_nt21,nt15_np8,11.0
2356,np8_nt15,nt21_np15,11.0
2356,np17_nt16,nt25_np11,11.0
2356,np20_nt1,nt15_np8,11.0
2358,np4_nt4,nt5_np6,11.0
2359,np2_nt2,nt25_np11,11.0
2359,np7_nt10,nt21_np16,11.0
2360,np12_nt24,nt11_np18,11.0
2361,np15_nt21,nt11_np18,11.0
2361,np7_nt10,nt20_np9,11.0
2361,np15_nt21,nt20_np9,11.0
2361,np5_nt5,nt22_np14,11.0
2362,np11_nt25,nt16_np17,11.0
2362,np5_nt5,nt20_np9,11.0
2363,np19_nt6,nt1_np20,11.0
2363,np20_nt1,nt21_np15,11.0
2364,np1_nt1,nt24_np12,11.0
2364,np15_nt21,nt20_np9,11.0
2364,np4_nt4,nt21_np15,11.0
2366,np15_nt21,nt20_np9,11.0
2366,np17_nt16,nt20_np9,11.0
2366,np18_nt11,nt4_np4,11.0
2366,np14_nt22,nt16_np17,11.0
2367,np8_nt15,nt20_np9,11.0
2368,np1_nt1,nt23_np13,11.0
2368,np8_nt15,nt20_np9,11.0
2369,np13_nt23,nt15_np8,11.0
2370,np11_nt25,nt2_np2,11.0
2370,np11_nt25,nt23_np13,11.0
2371,np10_nt25,nt5_np6,11.0
2371,np10_nt25,nt2_np2,11.0
2372,np19_nt6,nt1_np1,11.0
2372,np16_nt21,nt10_np7,11.0
2372,np2_nt2,nt23_np13,11.0
2373,np13_nt23,nt25_np10,11.0
2373,np6_nt5,nt11_np18,11.0
2373,np7_nt10,nt5_np5,11.0
2374,np13_nt23,nt6_np19,11.0
2374,np16_nt21,nt1_np1,11.0
2375,np18_nt11,nt24_np12,11.0
2375,np18_nt11,nt5_np5,11.0
2376,np11_nt25,nt1_np20,11.0
2377,np1_nt1,nt21_np16,11.0
2377,np8_nt15,nt25_np10,11.0
2377,np13_nt23,nt24_np12,11.0
2378,np19_nt6,nt10_np7,11.0
2379,np12_nt24,nt3_np3,11.0
2379,np8_nt15,nt1_np1,11.0
2380,np7_nt10,nt23_np13,11.0
2380,np10_nt25,nt1_np20,11.0
2381,np19_nt6,nt22_np14,11.0
2383,np18_nt11,nt15_np8,11.0
2383,np16_nt21,nt5_np6,11.0
2384,np20_nt1,nt2_np2,11.0
2384,np11_nt25,nt16_np17,11.0
2385,np15_nt21,nt24_np12,11.0
2385,np8_nt15,nt5_np6,11.0
2386,np16_nt21,nt4_np4,11.0
2386,np3_nt3,nt11_np18,11.0
2386,np18_nt11,nt25_np11,11.0
2386,np17_nt16,nt5_np5,11.0
2388,np6_nt5,nt2_np2,11.0
2390,np3_nt3,nt22_np14,11.0
2390,np9_nt20,nt25_np10,11.0
2391,np9_nt20,nt5_np5,11.0
2392,np18_nt11,nt1_np1,11.0
2393,np20_nt1,nt5_np5,11.0
2393,np1_nt1,nt20_np9,11.0
2393,np1_nt1,nt25_np10,11.0
2393,np19_nt6,nt24_np12,11.0
2394,np3_nt3,nt15_np8,11.0
2394,np2_nt2,nt25_np11,11.0
2395,np2_nt2,nt20_np9,11.0
2395,np18_nt11,nt5_np5,11.0
2395,np3_nt3,nt24_np12,11.0
2396,np16_nt21,nt1_np20,11.0
2396,np18_nt11,nt20_np9,11.0
2396,np9_nt20,nt1_np1,11.0
2397,np5_nt5,nt6_np19,11.0
2398,np5_nt5,nt25_np11,11.0
2398,np2_nt2,nt15_np8,11.0
2399,np18_nt11,nt24_np12,11.0
2400,np7_nt10,nt23_np13,11.0
2401,np16_nt21,nt15_np8,11.0
2401,np13_nt23,nt21_np15,11.0
2401,np5_nt5,nt23_np13,11.0
2402,np19_nt6,nt24_np12,11.0
2403,np12_nt24,nt1_np20,11.0
2403,np2_nt2,nt24_np12,11.0
2403,np10_nt25,nt15_np8,11.0
2403,np18_nt11,nt15_np8,11.0
2404,np10_nt25,nt16_np17,11.0
2404,np1_nt1,nt6_np19,11.0
2404,np4_nt4,nt6_np19,11.0
2404,np18_nt11,nt15_np8,11.0
2404,np17_nt16,nt21_np16,11.0
2405,np6_nt5,nt6_np19,11.0
2405,np6_nt5,nt5_np5,11.0
2405,np8_nt15,nt6_np19,11.0
2405,np18_nt11,nt21_np15,11.0
2405,np1_nt1,nt1_np20,11.0
2406,np3_nt3,nt23_np13,11.0
2408,np20_nt1,nt11_np18,11.0
2408,np7_nt10,nt22_np14,11.0
2408,np15_nt21,nt25_np10,11.0
2409,np12_nt24,nt2_np2,11.0
2409,np7_nt10,nt4_np4,11.0
2409,np15_nt21,nt16_np17,11.0
2409,np3_nt3,nt1_np20,11.0
2409,np13_nt23,nt3_np3,11.0
2410,np11_nt25,nt3_np3,11.0
2410,np15_nt21,nt21_np16,11.0
2411,np19_nt6,nt21_np15,11.0
2411,np7_nt10,nt16_np17,11.0
2413,np13_nt23,nt1_np1,11.0
2413,np6_nt5,nt2_np2,11.0
2413,np3_nt3,nt22_np14,11.0
2414,np2_nt2,nt3_np3,11.0
2415,np5_nt5,nt15_np8,11.0
2415,np18_nt11,nt4_np4,11.0
2416,np12_nt24,nt22_np14,11.0
2416,np9_nt20,nt25_np11,11.0
2416,np2_nt2,nt3_np3,11.0
2417,np18_nt11,nt1_np20,11.0
2418,np10_nt25,nt15_np8,11.0
2419,np6_nt5,nt10_np7,11.0
2419,np18_nt11,nt25_np10,11.0
2419,np14_nt22,nt6_np19,11.0
2419,np9_nt20,nt21_np15,11.0
2419,np16_nt21,nt21_np15,11.0
2419,np17_nt16,nt21_np15,11.0
2420,np20_nt1,nt20_np9,11.0
2420,np3_nt3,nt11_np18,11.0
2420,np14_nt22,nt21_np15,11.0
2420,np15_nt21,nt16_np17,11.0
2421,np10_nt25,nt20_np9,11.0
2421,np6_nt5,nt1_np20,11.0
2421,np2_nt2,nt23_np13,11.0
2422,np5_nt5,nt1_np20,11.0
2423,np7_nt10,nt1_np1,11.0
2425,np3_nt3,nt2_np2,11.0
2426,np19_nt6,nt1_np1,11.0
2427,np2_nt2,nt21_np16,11.0
2428,np20_nt1,nt11_np18,11.0
2428,np20_nt1,nt21_np15,11.0
2428,np3_nt3,nt21_np15,11.0
2428,np10_nt25,nt20_np9,11.0
2429,np3_nt3,nt16_np17,11.0
2430,np7_nt10,nt25_np10,11.0
2430,np5_nt5,nt25_np10,11.0
2431,np5_nt5,nt3_np3,11.0
2432,np17_nt16,nt4_np4,11.0
2434,np9_nt20,nt21_np16,11.0
2435,np8_nt15,nt6_np19,11.0
2435,np7_nt10,nt24_np12,11.0
2436,np3_nt3,nt24_np12,11.0
2436,np1_nt1,nt16_np17,11.0
2436,np6_nt5,nt25_np10,11.0
2436,np14_nt22,nt21_np16,11.0
2436,np19_nt6,nt25_np11,11.0
2436,np9_nt20,nt11_np18,11.0
2438,np8_nt15,nt2_np2,11.0
2439,np2_nt2,nt16_np17,11.0
2440,np13_nt23,nt6_np19,11.0
2440,np11_nt25,nt23_np13,11.0
2441,np9_nt20,nt6_np19,11.0
2443,np15_nt21,nt4_np4,11.0
2443,np7_nt10,nt20_np9,11.0
2443,np8_nt15,nt23_np13,11.0
2445,np8_nt15,nt11_np18,11.0
2445,np3_nt3,nt23_np13,11.0
2446,np9_nt20,nt5_np5,11.0
2446,np14_nt22,nt11_np18,11.0
2447,np11_nt25,nt20_np9,11.0
2448,np12_nt24,nt3_np3,11.0
2449,np9_nt20,nt22_np14,11.0
2449,np14_nt22,nt21_np16,11.0
2450,np18_nt11,nt15_np8,11.0
2450,np10_nt25,nt1_np1,11.0
2450,np9_nt20,nt10_np7,11.0
2451,np13_nt23,nt25_np10,11.0
2451,np19_nt6,nt1_np1,11.0
2451,np9_nt20,nt5_np6,11.0
2452,np10_nt25,nt23_np13,11.0
2452,np17_nt16,nt2_np2,11.0
2453,np11_nt25,nt15_np8,11.0
2455,np7_nt10,nt25_np10,11.0
2455,np19_nt6,nt15_np8,11.0
2455,np7_nt10,nt21_np15,11.0
2456,np17_nt16,nt11_np18,11.0
2456,np3_nt3,nt15_np8,11.0
2457,np12_nt24,nt23_np13,11.0
2457,np9_nt20,nt15_np8,11.0
2457,np15_nt21,nt16_np17,11.0
2458,np9_nt20,nt2_np2,11.0
2458,np14_nt22,nt16_np17,11.0
2459,np12_nt24,nt15_np8,11.0
2461,np20_nt1,nt21_np15,11.0
2461,np2_nt2,nt5_np5,11.0
2461,np3_nt3,nt20_np9,11.0
2461,np11_nt25,nt11_np18,11.0
2462,np19_nt6,nt21_np16,11.0
2462,np12_nt24,nt5_np5,11.0
2462,np2_nt2,nt5_np6,11.0
2462,np11_nt25,nt5_np5,11.0
2463,np5_nt5,nt21_np15,11.0
2464,np17_nt16,nt25_np10,11.0
2465,np1_nt1,nt22_np14,11.0
2465,np9_nt20,nt6_np19,11.0
2466,np2_nt2,nt25_np11,11.0
2466,np14_nt22,nt24_np12,11.0
2467,np3_nt3,nt10_np7,11.0
2467,np15_nt21,nt22_np14,11.0
2467,np20_nt1,nt25_np11,11.0
2468,np5_nt5,nt21_np15,11.0
2468,np11_nt25,nt1_np1,11.0
2469,np19_nt6,nt25_np10,11.0
2469,np19_nt6,nt3_np3,11.0
2469,np15_nt21,nt4_np4,11.0
2469,np18_nt11,nt21_np16,11.0
2471,np7_nt10,nt11_np18,11.0
2471,np14_nt22,nt3_np3,11.0
2471,np13_nt23,nt1_np1,11.0
2472,np14_nt22,nt2_np2,11.0
2473,np11_nt25,nt21_np15,11.0
2473,np5_nt5,nt10_np7,11.0
2473,np12_nt24,nt3_np3,11.0
2473,np15_nt21,nt5_np6,11.0
2474,np4_nt4,nt6_np19,11.0
2474,np9_nt20,nt21_np15,11.0
2476,np10_nt25,nt25_np11,11.0
2477,np13_nt23,nt20_np9,11.0
2478,np10_nt25,nt22_np14,11.0
2479,np18_nt11,nt25_np11,11.0
2479,np2_nt2,nt20_np9,11.0
2479,np8_nt15,nt24_np12,11.0
2479,np10_nt25,nt11_np18,11.0
2482,np19_nt6,nt1_np20,11.0
2482,np4_nt4,nt1_np20,11.0
2482,np16_nt21,nt25_np11,11.0
2483,np4_nt4,nt2_np2,11.0
2483,np9_nt20,nt5_np6,11.0
2483,np5_nt5,nt24_np12,11.0
2483,np16_nt21,nt15_np8,11.0
2484,np1_nt1,nt16_np17,11.0
2484,np2_nt2,nt3_np3,11.0
2485,np7_nt10,nt6_np19,11.0
2485,np13_nt23,nt20_np9,11.0
2485,np10_nt25,nt20_np9,11.0
2486,np13_nt23,nt20_np9,11.0
2486,np15_nt21,nt4_np4,11.0
2487,np4_nt4,nt3_np3,11.0
2487,np11_nt25,nt24_np12,11.0
2488,np1_nt1,nt4_np4,11.0
2489,np6_nt5,nt3_np3,11.0
2490,np15_nt21,nt20_np9,11.0
2490,np5_nt5,nt2_np2,11.0
2490,np1_nt1,nt5_np6,11.0
2490,np10_nt25,nt5_np6,11.0
2491,np17_nt16,nt5_np5,11.0
2491,np15_nt21,nt22_np14,11.0
2491,np19_nt6,nt15_np8,11.0
2491,np14_nt22,nt21_np15,11.0
2491,np12_nt24,nt23_np13,11.0
2492,np8_nt15,nt4_np4,11.0
2493,np20_nt1,nt6_np19,11.0
2493,np2_nt2,nt23_np13,11.0
2496,np19_nt6,nt1_np1,11.0
2496,np7_nt10,nt24_np12,11.0
2496,np15_nt21,nt6_np19,11.0
2496,np4_nt4,nt6_np19,11.0
2497,np5_nt5,nt5_np6,11.0
2497,np2_nt2,nt21_np15,11.0
2498,np16_nt21,nt22_np14,11.0
2498,np1_nt1,nt16_np17,11.0
2499,np2_nt2,nt6_np19,11.0
2499,np12_nt24,nt21_np15,11.0
2499,np4_nt4,nt1_np20,11.0
2500,np9_nt20,nt10_np7,11.0
2500,np10_nt25,nt21_np16,11.0
2501,np11_nt25,nt16_np17,11.0
2501,np18_nt11,nt3_np3,11.0
2502,np13_nt23,nt1_np20,11.0
2503,np4_nt4,nt11_np18,11.0
2503,np12_nt24,nt10_np7,11.0
2504,np20_nt1,nt20_np9,11.0
2504,np18_nt11,nt15_np8,11.0
2505,np19_nt6,nt20_np9,11.0
2506,np12_nt24,nt15_np8,11.0
2506,np20_nt1,nt11_np18,11.0
2506,np5_nt5,nt3_np3,11.0
2507,np9_nt20,nt5_np6,11.0
2507,np16_nt21,nt6_np19,11.0
2509,np18_nt11,nt25_np10,11.0
2509,np18_nt11,nt21_np15,11.0
2509,np3_nt3,nt20_np9,11.0
2510,np6_nt5,nt25_np11,11.0
2510,np2_nt2,nt5_np5,11.0
2511,np4_nt4,nt20_np9,11.0
2511,np13_nt23,nt5_np6,11.0
2511,np12_nt24,nt25_np10,11.0
2512,np6_nt5,nt23_np13,11.0
2512,np11_nt25,nt20_np9,11.0
2514,np16_nt21,nt22_np14,11.0
2514,np16_nt21,nt25_np11,11.0
2515,np13_nt23,nt25_np10,11.0
2515,np4_nt4,nt5_np6,11.0
2516,np1_nt1,nt25_np11,11.0
2517,np20_nt1,nt23_np13,11.0
2517,np5_nt5,nt4_np4,11.0
2518,np20_nt1,nt25_np11,11.0
2519,np17_nt16,nt1_np20,11.0
2519,np1_nt1,nt3_np3,11.0
2520,np7_nt10,nt1_np1,11.0
2521,np17_nt16,nt15_np8,11.0
2521,np6_nt5,nt22_np14,11.0
2521,np1_nt1,nt11_np18,11.0
2522,np5_nt5,nt20_np9,11.0
2522,np8_nt15,nt3_np3,11.0
2523,np15_nt21,nt25_np11,11.0
2523,np4_nt4,nt22_np14,11.0
2523,np5_nt5,nt16_np17,11.0
2523,np12_nt24,nt3_np3,11.0
2523,np19_nt6,nt24_np12,11.0
2524,np16_nt21,nt10_np7,11.0
2525,np3_nt3,nt1_np1,11.0
2525,np19_nt6,nt5_np5,11.0
2525,np1_nt1,nt16_np17,11.0
2525,np14_nt22,nt10_np7,11.0
2527,np20_nt1,nt22_np14,11.0
2527,np19_nt6,nt4_np4,11.0
2527,np11_nt25,nt21_np15,11.0
2528,np11_nt25,nt1_np1,11.0
2529,np9_nt20,nt5_np5,11.0
2530,np20_nt1,nt21_np16,11.0
2530,np8_nt15,nt20_np9,11.0
2530,np7_nt10,nt2_np2,11.0
2530,np4_nt4,nt3_np3,11.0
2532,np18_nt11,nt24_np12,11.0
2533,np5_nt5,nt10_np7,11.0
2533,np3_nt3,nt5_np6,11.0
2534,np11_nt25,nt24_np12,11.0
2534,np19_nt6,nt5_np5,11.0
2535,np3_nt3,nt6_np19,11.0
2535,np8_nt15,nt22_np14,11.0
2536,np9_nt20,nt1_np20,11.0
2536,np14_nt22,nt1_np1,11.0
2536,np5_nt5,nt15_np8,11.0
2537,np5_nt5,nt4_np4,11.0
2537,np16_nt21,nt6_np19,11.0
2537,np1_nt1,nt6_np19,11.0
2537,np5_nt5,nt5_np6,11.0
2539,np14_nt22,nt10_np7,11.0
2540,np20_nt1,nt16_np17,11.0
2540,np7_nt10,nt16_np17,11.0
2540,np3_nt3,nt22_np14,11.0
2541,np18_nt11,nt1_np20,11.0
2542,np5_nt5,nt21_np15,11.0
2542,np17_nt16,nt25_np10,11.0
2542,np10_nt25,nt25_np11,11.0
2543,np11_nt25,nt21_np16,11.0
2543,np6_nt5,nt2_np2,11.0
2545,np11_nt25,nt15_np8,11.0
2546,np7_nt10,nt25_np10,11.0
2546,np19_nt6,nt2_np2,11.0
2546,np5_nt5,nt15_np8,11.0
2548,np2_nt2,nt21_np16,11.0
2548,np15_nt21,nt15_np8,11.0
2548,np6_nt5,nt22_np14,11.0
2548,np10_nt25,nt2_np2,11.0
2548,np8_nt15,nt24_np12,11.0
2549,np9_nt20,nt21_np16,11.0
2550,np10_nt25,nt15_np8,11.0
2550,np5_nt5,nt1_np1,11.0
2551,np8_nt15,nt4_np4,11.0
2552,np6_nt5,nt20_np9,11.0
2552,np12_nt24,nt20_np9,11.0
2552,np15_nt21,nt25_np10,11.0
2552,np12_nt24,nt5_np6,11.0
2553,np12_nt24,nt16_np17,11.0
2553,np4_nt4,nt21_np16,11.0
2553,np8_nt15,nt10_np7,11.0
2553,np2_nt2,nt1_np20,11.0
2554,np12_nt24,nt4_np4,11.0
2555,np7_nt10,nt1_np20,11.0
2555,np3_nt3,nt24_np12,11.0
2555,np5_nt5,nt4_np4,11.0
2555,np7_nt10,nt22_np14,11.0
2555,np13_nt23,nt16_np17,11.0
2556,np20_nt1,nt15_np8,11.0
2556,np14_nt22,nt1_np1,11.0
2556,np10_nt25,nt2_np2,11.0
2556,np12_nt24,nt21_np16,11.0
2557,np8_nt15,nt16_np17,11.0
2558,np15_nt21,nt11_np18,11.0
2558,np14_nt22,nt23_np13,11.0
2558,np11_nt25,nt22_np14,11.0
2559,np13_nt23,nt21_np16,11.0
2559,np9_nt20,nt5_np5,11.0
2560,np11_nt25,nt20_np9,11.0
2561,np13_nt23,nt21_np16,11.0
2561,np1_nt1,nt22_np14,11.0
2562,np19_nt6,nt23_np13,11.0
2562,np9_nt20,nt1_np20,11.0
2563,np12_nt24,nt5_np5,11.0
2563,np8_nt15,nt22_np14,11.0
2564,np2_nt2,nt5_np6,11.0
2564,np17_nt16,nt4_np4,11.0
2565,np15_nt21,nt4_np4,11.0
2565,np9_nt20,nt21_np16,11.0
2565,np11_nt25,nt24_np12,11.0
2566,np12_nt24,nt3_np3,11.0
